2025-01-02 12:29:21.049000	floor_dining_room	OFF
2025-01-02 12:29:21.049000	floor_bedroom	ON
2025-01-02 12:29:24.305000	floor_bedroom	OFF
2025-01-02 12:29:24.305000	floor_entrance	ON
2025-01-02 12:29:25.602000	contact_front_door	OPEN
2025-01-02 12:29:32.811000	floor_entrance	OFF
2025-01-02 12:29:32.811000	floor_outside	ON
2025-01-02 12:29:33.625000	contact_front_door	CLOSED
2025-01-02 18:00:00.000000	contact_front_door	OPEN
2025-01-02 18:00:06.814000	floor_outside	OFF
2025-01-02 18:00:06.814000	floor_entrance	ON
2025-01-02 18:00:08.023000	contact_front_door	CLOSED
2025-01-02 18:00:18.320000	floor_entrance	OFF
2025-01-02 18:00:18.320000	floor_bedroom	ON
2025-01-02 18:00:23.356000	floor_bedroom	OFF
2025-01-02 18:00:23.356000	floor_kitchen	ON
2025-01-02 18:00:24.551000	contact_fridge	OPEN
2025-01-02 18:00:54.398000	contact_fridge	CLOSED
2025-01-02 18:01:02.383000	power_oven	ON
2025-01-02 18:05:37.604000	power_oven	OFF
2025-01-02 18:05:44.085000	power_stove	ON
2025-01-02 18:09:58.597000	power_stove	OFF
2025-01-02 18:10:07.695000	floor_kitchen	OFF
2025-01-02 18:10:07.695000	floor_bedroom	ON
2025-01-02 18:10:09.858000	floor_bedroom	OFF
2025-01-02 18:10:09.858000	floor_dining_room	ON
2025-01-02 18:18:33.975000	floor_dining_room	OFF
2025-01-02 18:18:33.975000	floor_bedroom	ON
2025-01-02 18:18:36.138000	floor_bedroom	OFF
2025-01-02 18:18:36.138000	floor_kitchen	ON
2025-01-02 18:18:39.801000	power_dishwasher	ON
2025-01-02 18:28:52.023000	power_dishwasher	OFF
2025-01-02 18:28:58.023000	light_livingroom	ON
2025-01-02 18:29:04.686000	floor_kitchen	OFF
2025-01-02 18:29:04.686000	floor_bedroom	ON
2025-01-02 18:29:09.722000	floor_bedroom	OFF
2025-01-02 18:29:09.722000	floor_entrance	ON
2025-01-02 18:29:11.064000	floor_entrance	OFF
2025-01-02 18:29:11.064000	floor_livingroom	ON
2025-01-02 18:29:13.860000	pressure_sofa	ON
2025-01-02 18:40:26.023000	pressure_sofa	OFF
2025-01-02 18:40:32.023000	light_livingroom	OFF
2025-01-02 18:40:37.308000	floor_livingroom	OFF
2025-01-02 18:40:37.308000	floor_dining_room	ON
2025-01-02 18:40:40.808000	floor_dining_room	OFF
2025-01-02 18:40:40.808000	floor_bathroom	ON
2025-01-02 18:40:42.737000	light_bathroom	ON
2025-01-02 18:49:20.283000	light_bathroom	OFF
2025-01-02 18:51:39.202000	floor_bathroom	OFF
2025-01-02 18:51:39.202000	floor_dining_room	ON
2025-01-02 18:51:42.364000	floor_dining_room	OFF
2025-01-02 18:51:42.364000	floor_bedroom	ON
2025-01-02 18:52:42.347000	pressure_bed	ON
2025-01-02 19:35:03.954000	pressure_bed	OFF
2025-01-03 08:00:00.800000	pressure_bed	ON
2025-01-03 08:22:07.063000	pressure_bed	OFF
2025-01-03 08:22:15.343000	floor_bedroom	OFF
2025-01-03 08:22:15.343000	floor_dining_room	ON
2025-01-03 08:22:18.505000	floor_dining_room	OFF
2025-01-03 08:22:18.505000	floor_bathroom	ON
2025-01-03 08:25:18.269000	floor_bathroom	OFF
2025-01-03 08:25:18.269000	floor_dining_room	ON
2025-01-03 08:25:21.431000	floor_dining_room	OFF
2025-01-03 08:25:21.431000	floor_bedroom	ON
